,Name,Address,Latitude,Longitude
287,Ilunion Bel Art,"Carrer de Lepant, 406, 08025 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08025, ESP",41.4101934,2.1695574
288,Hotel 1898,"Carrer la Rambla, 109, 08002 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08002, ESP",41.3834673,2.1712016
289,Petit Palace Museum,"Carrer de la Diputació, 250, 08007 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08007, ESP",41.3888014,2.1653738
290,Gran Hotel Barcino,"Carrer de Jaume I, 6, 08002 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08002, ESP",41.3830582,2.1778267
291,HCC St Moritz,"Carrer de la Diputació, 262, 08007 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08007, ESP",41.3908486,2.1680745
292,Hilton Diagonal Mar Barcelona,"Plaça de Willy Brandt, 1, 08019 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08019, ESP",41.4084334,2.2178205
293,Hotel Barcelona Universal,"Avinguda del Paral.lel, 76, 08001 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08001, ESP",41.375237,2.1684058
294,Hotel Vilamar,"Carrer de Vilamarí, 36, 08015 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08015, ESP",41.3766732,2.1524478
295,Hilton Barcelona,"Plaça de Valdívia, 08014 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08014, ESP",41.388682,2.1316368
296,Duquesa de Cardona,"Passeig de Colom, 12, 08002 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08002, ESP",41.3798658,2.1805271
297,Hotel Balmes,"Carrer de Mallorca, 216, 08008 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08008, ESP",41.3910621,2.1593373
298,Royal Passeig de Gracia,"Passeig de Gràcia, 84, 08008 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08008, ESP",41.3946775,2.162638
299,Ofelias Hotel 4 Sup,"Plaça de Fort Pienc, 5, 08013 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08013, ESP",41.3957584,2.1822402
